Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Label
114483642,774,2138,95539,2597633,1057,0,123.4354005,229.2574217,1420,0,1214.982694,402.8855968,23524.51366,25.43594831,39327.94297,583450.5555,19327567,0,114483642,148103.0298,1125756.427,19327567,23,114443037,53553.12915,681211.045,19327881,3,1,0,0,0,15480,42760,6.760791205,18.6751571,0,1420,924.7219361,604.6774594,365634.8299,0,0,0,998,2912,0,0,0,2,925.0394918,123.4354005,1214.982694,0,0,0,0,352,196580,0,32,0,892,65535,65535,174,20,0,0,0,0,Tor
118378720,855,2296,99883,2784199,1057,0,116.8222222,224.680916,1420,0,1212.630226,398.9536942,24363.17946,26.61795971,37580.54603,623986.35,20156329,0,118378720,138616.7681,1193210.485,20156329,23,118341259,51564.81874,731280.1511,20156570,3,1,0,0,0,17100,45920,7.222581897,19.39537782,0,1420,915.1729061,605.8608629,367067.3852,0,0,0,1151,3151,0,0,0,2,915.463345,116.8222222,1212.630226,0,0,0,0,325,185782,0,31,0,883,65535,65535,182,20,0,0,0,0,Tor
103426319,941,2136,91738,2588603,1057,0,97.48990436,209.8973993,1420,0,1211.89279,398.2344092,25915.46355,29.7506479,33623.64077,546701.5978,18584936,-1,103426319,110027.9989,985216.0772,18584936,47,103426033,48443.10679,656937.2851,18624261,0,1,0,0,0,18820,42720,9.098264437,20.65238346,0,1420,870.9824561,622.2369641,387178.8395,0,0,0,1113,3077,0,0,0,2,871.2655184,97.48990436,1211.89279,0,0,0,0,353,163899,0,29,0,841,65535,65535,167,20,0,0,0,0,Tor
119980136,1113,2295,98254,2775560,1057,0,88.2785265,201.6601548,1420,0,1209.394336,401.7422064,23952.41492,28.40470193,35215.77223,572848.2935,18422847,0,119979792,107895.4964,999186.3561,18422847,23,119979671,52301.51308,697857.22,18423280,3,1,0,0,0,22260,45900,9.276535576,19.12816635,0,1420,843.1672045,631.1591623,398361.8881,0,0,0,1194,3408,0,0,0,2,843.4146127,88.2785265,1209.394336,0,0,0,0,254,121428,0,28,0,814,65535,65535,179,20,0,0,0,0,Tor
119796388,1019,2249,99856,2729428,1030,0,97.99411187,210.1036276,1420,0,1213.618497,398.5091415,23617.43995,27.27962048,36668.62198,598418.2869,17608979,-14,119795852,117677.6542,1068034.271,17608979,23,119771860,53279.29715,722153.1677,17648346,3,1,0,0,0,20380,44980,8.506099533,18.77352095,0,1420,865.8042215,624.5621851,390077.9231,0,0,0,1176,3268,0,0,0,2,866.0691554,97.99411187,1213.618497,0,0,0,0,372,198232,0,30,0,835,65535,65535,182,20,0,0,0,0,Tor
108782217,832,2024,90109,2470843,1057,0,108.3040865,218.6087507,1420,0,1220.772233,398.4333941,23542.00963,26.25429118,38102.35271,738052.9725,22899622,0,108782217,130905.1949,1364245.401,22899622,23,108586611,53676.03114,877025.0737,22937155,0,1,0,0,0,16640,40480,7.648308914,18.60598226,0,1420,896.5680784,617.9784238,381897.3323,0,0,0,962,2856,0,0,0,2,896.8820028,108.3040865,1220.772233,0,0,0,0,402,198785,0,31,0,865,65535,65535,164,20,0,0,0,0,Tor
117474258,882,2139,93367,2618975,1057,0,105.8582766,216.6662835,1420,0,1224.392239,393.7384681,23088.82002,25.71627224,38898.76093,726724.5061,22491426,0,117474258,133341.9501,1341462.811,22491878,22,117473699,54945.6029,864446.7818,22491818,3,1,0,0,0,17640,42780,7.508027844,18.2082444,0,1420,897.7117803,618.1237079,382076.9182,0,0,0,997,3021,0,0,0,2,898.0089374,105.8582766,1224.392239,0,0,0,0,353,215751,0,30,0,866,65535,65535,170,20,0,0,0,0,Tor
119998411,821,2038,87937,2492065,1057,0,107.1096224,217.7327466,1420,0,1222.799313,393.6873499,21500.30137,23.82531549,41986.8478,756871.731,23235277,1,116718288,142339.3756,1404020.968,23235277,35,107632108,52838.54099,853715.582,23235873,3,1,0,0,0,16420,40760,6.841757263,16.98355822,0,1420,902.2884615,615.5275988,378874.2249,0,0,0,968,2859,0,0,0,2,902.6040574,107.1096224,1222.799313,0,0,0,0,404,197736,0,30,0,871,65535,65535,160,20,0,0,0,0,Tor
101336316,633,1667,72733,2025553,1057,0,114.9020537,223.8901811,1420,0,1215.088782,401.7881317,20706.16027,22.69670036,44078.43236,718909.2719,22359984,1,101336316,160342.2722,1365223.012,22359984,28,97321022,58415.97959,839734.3457,22397561,1,0,0,0,0,12660,33340,6.246526665,16.4501737,0,1420,911.9017818,610.3391259,372513.8486,0,0,0,760,2300,0,0,0,2,912.2982609,114.9020537,1215.088782,0,0,0,0,330,189847,0,31,0,880,65535,65535,133,20,0,0,0,0,Tor
119997381,737,1854,81421,2250181,1057,0,110.4762551,220.4239179,1420,0,1213.68986,396.3904794,19430.44074,21.59213792,46331.03514,818158.8947,23510975,-1,119997381,163039.9198,1529388.768,23510975,19,119684669,64589.67566,967648.1655,23551064,0,1,0,0,0,14740,37080,6.141800712,15.4503372,0,1420,899.7472994,611.508008,373942.0438,0,0,0,926,2591,0,0,0,2,900.0945581,110.4762551,1213.68986,0,0,0,0,367,216190,0,31,0,868,65535,65535,148,20,0,0,0,0,Tor
117131083,816,2206,93396,2695216,543,0,114.4558824,221.6068104,1420,0,1221.766092,397.1564411,23807.61732,25.80015417,38772.28832,739880.7988,20631477,-1,117131083,143719.1202,1419910.736,20631477,28,117130433,53120.37778,866719.238,20669762,0,1,0,0,0,16320,44120,6.966553874,18.8336003,0,1420,922.6447238,608.3293035,370064.5415,0,0,0,1006,3022,0,0,0,2,922.9500331,114.4558824,1221.766092,0,0,0,0,439,223695,0,30,0,891,65535,65535,171,20,0,0,0,0,Tor
101928787,776,1960,88277,2372145,1057,0,113.7590206,233.4550863,1420,0,1210.278061,402.5221388,24138.63711,26.84226979,37268.29506,587794.752,19389075,-7,101928787,131521.0155,1099292.86,19389075,22,101928471,52030.8683,694903.3715,19389432,2,1,0,0,0,15520,39200,7.613158391,19.2291114,0,1420,899.1468761,613.0187447,375791.9813,0,0,0,956,2736,0,0,0,2,899.4755117,113.7590206,1210.278061,0,0,0,0,324,148299,0,32,0,867,65535,65535,154,20,0,0,0,0,Tor
117674307,968,2165,91767,2643097,543,0,94.80061983,206.2365599,1420,0,1220.830023,390.0640342,23240.96117,26.62433355,37571.61782,711795.4855,21180745,0,117674307,121690.0796,1277506.751,21180745,0,117673921,54377.96719,856436.1883,21221453,0,1,0,0,0,19360,43300,8.226094758,18.39823879,0,1420,872.8165284,623.673966,388969.2159,0,0,0,1107,3133,0,0,0,2,873.0951165,94.80061983,1220.830023,0,0,0,0,431,238198,0,29,0,843,65535,65535,168,20,0,0,0,0,Tor
117590125,1112,2480,108028,3015808,1057,0,97.14748201,209.383506,1420,0,1216.051613,394.4249778,26565.46202,30.54678273,32745.78808,586115.5561,19165129,0,117590125,105841.6967,1050741.245,19165129,17,117589206,47434.12908,705168.3991,19165391,0,1,0,0,0,22240,49600,9.456576392,21.09020634,0,1420,869.5738937,623.334705,388546.1544,0,0,0,1334,3592,0,0,0,2,869.81598,97.14748201,1216.051613,0,0,0,0,410,214782,0,30,0,839,65535,65535,197,20,0,0,0,0,Tor
119614345,921,2023,86851,2465366,1057,0,94.30076004,207.2419183,1420,0,1218.668314,391.0921129,21337.04783,24.61243256,40643.67822,694563.457,20759895,0,119614345,130015.5924,1238101.965,20759895,0,119614141,59156.35064,838046.9759,20760161,0,1,0,0,0,18420,40460,7.699745378,16.91268719,0,1420,866.811545,624.7202843,390275.4336,0,0,0,1089,2944,0,0,0,2,867.1059783,94.30076004,1218.668314,0,0,0,0,334,186967,0,29,0,837,65535,65535,158,20,0,0,0,0,Tor
119002383,747,2242,92310,2731689,543,0,123.5742972,227.8150872,1420,0,1218.416146,396.1987773,23730.60882,25.11714408,39826.76807,745566.8168,20968256,-64,119002383,159520.6206,1486549.896,20968256,20,119002162,53102.25881,861577.8087,21005025,3,1,0,0,0,14940,44840,6.277185222,18.83995886,0,1420,944.6628763,596.1543823,355400.0476,0,0,0,1038,2989,0,0,0,3,944.9789227,123.5742972,1218.416146,0,0,0,0,446,192168,0,30,0,913,65535,65535,169,20,0,0,0,0,Tor
118524858,847,2296,98254,2769613,1057,0,116.0023613,224.1282666,1420,0,1206.277439,404.1094172,24196.33357,26.51764409,37722.74284,626713.8147,19601608,0,118524858,140100.305,1202460.456,19601608,21,118485136,51627.51024,733619.2052,19601972,0,1,0,0,0,16940,45920,7.146180255,19.37146383,0,1420,912.3441476,605.657471,366820.9722,0,0,0,1170,3143,0,0,0,2,912.6344257,116.0023613,1206.277439,0,0,0,0,326,168962,0,31,0,881,65535,65535,179,20,0,0,0,0,Tor
106129208,914,1949,85736,2370476,1057,0,93.80306346,208.2602649,1420,0,1216.252437,396.9505875,23143.60058,26.97655107,37082.18309,656187.9909,19763984,0,106129208,116242.287,1158309.494,19763984,35,106128885,54480.94713,795266.3764,19764553,3,1,0,0,0,18280,38980,8.612143794,18.36440728,0,1420,857.8055168,628.4002783,394886.9098,0,0,0,1020,2863,0,0,0,2,858.1051345,93.80306346,1216.252437,0,0,0,0,386,201154,0,29,0,827,65535,65535,155,20,0,0,0,0,Tor
100056288,808,1954,137835,2167988,1057,0,170.5878713,256.1784727,1420,0,1109.512794,489.3242507,23045.25829,27.604462,36239.14813,497447.3205,21699162,0,100056288,123985.487,915027.5769,21699162,19,100056078,51231.99078,592153.0485,21738557,3,1,0,0,0,16160,39080,8.075454488,19.52900751,0,1420,834.7325371,609.0684704,370964.4016,0,0,0,1038,2762,0,0,0,2,835.0347574,170.5878713,1109.512794,0,0,0,0,324,55203,0,49,0,784,65535,65535,250,20,0,0,0,0,Tor
119492321,768,2321,103452,2814919,1057,0,134.703125,247.8823224,1420,0,1212.804395,399.8854616,24423.08406,25.85103356,38695.69981,492023.5704,10014368,0,119492321,155791.8136,978607.8874,10014368,20,119491647,51505.02026,567754.8938,10014589,3,1,0,0,0,15360,46420,6.42719125,19.42384231,0,1420,944.6323625,593.749661,352538.6599,0,0,0,1041,3089,0,0,0,3,944.9381677,134.703125,1212.804395,0,0,0,0,288,123604,0,33,0,911,65535,65535,181,20,0,0,0,0,Tor
37019686,36,46,10697,13168,1057,0,297.1388889,294.1589612,1420,0,286.2608696,323.7933109,644.6570076,2.215037696,457033.1605,2716698.502,24070521,38,37019686,1057705.314,4088496.917,24070521,260,36890860,819796.8889,3622440.003,24070679,172,0,0,0,0,732,924,0.972455574,1.242582122,0,1420,287.5301205,309.0603121,95518.27652,0,2,0,44,81,0,0,0,1,291.0365854,297.1388889,286.2608696,0,0,0,0,14,4059,0,130,0,160,14600,65535,21,20,0,0,0,0,Tor
112990210,732,1963,91680,2362777,1057,0,125.2459016,233.7161564,1420,0,1203.656139,411.4089518,21722.7404,23.85162396,41941.4291,522290.9705,10027803,0,112990210,154569.3707,994588.4301,10028310,24,112951543,57569.59378,612116.8201,10028140,3,1,0,0,0,14640,39260,6.47843738,17.37318658,0,1420,910.6083086,606.7699385,368169.7582,0,0,0,910,2695,0,0,0,2,910.9461967,125.2459016,1203.656139,0,0,0,0,278,126161,0,34,0,876,65535,65535,165,20,0,0,0,0,Tor
3331254,219,444,29786,541501,1460,0,136.0091324,333.8672893,1420,0,1219.596847,395.2365661,171493.0774,199.0241513,5032.10574,24758.89501,219206,0,3331158,15280.54128,41659.34608,219262,21,3180343,7179.103837,30569.16436,257558,3,0,0,0,0,4392,8884,65.74100924,133.283142,0,1460,860.371988,633.9401615,401880.1284,0,2,0,234,662,0,0,0,2,861.6696833,136.0091324,1219.596847,0,0,0,0,446,179682,0,44,0,816,14600,65535,37,20,0,0,0,0,Tor
1242275,18,24,4600,17397,1460,0,255.5555556,468.9758833,1420,0,724.875,622.6006685,17707.02944,33.80893924,30299.39024,63246.79689,280537,8,1242275,73075,84085.74573,283051,51,1112873,48385.78261,78040.21357,280537,8,0,0,0,0,372,484,14.48954539,19.31939385,0,1460,511.5581395,601.3465169,361617.6334,0,2,0,17,41,0,0,0,1,523.7380952,255.5555556,724.875,0,0,0,0,24,19772,0,109,0,414,14600,65535,7,20,0,0,0,0,Tor
118952108,680,1897,87104,2282317,1057,0,128.0941176,249.0519283,1420,0,1203.119135,406.0604385,19919.11736,21.66418102,46177.06056,538318.0619,9969309,0,118951981,175187.0118,1038363.515,9969309,15,118951950,62738.37025,627539.59,10008025,0,1,0,0,0,13600,37940,5.716586376,15.94759464,0,1420,919.3033359,601.825626,362194.0841,0,0,0,896,2577,0,0,0,2,919.6600698,128.0941176,1203.119135,0,0,0,0,312,134741,0,33,0,885,65535,65535,149,20,0,0,0,0,Tor
113762777,699,2036,88190,2477557,1057,0,126.1659514,247.4421375,1420,0,1216.874754,397.8681501,22553.48426,24.0412556,41610.3793,550070.0974,10008157,-1,113762777,162983.9212,1080213.002,10008550,26,113724078,55884.06781,637341.3992,10008688,0,1,0,0,0,13980,40720,6.144364778,17.89689083,0,1420,937.9714912,599.8374557,359804.9732,0,0,0,903,2735,0,0,0,2,938.3144424,126.1659514,1216.874754,0,0,0,0,337,127597,0,32,0,905,65535,65535,151,20,0,0,0,0,Tor
869613,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,1248.831377,4.599747244,289871,501815.8312,869318,52,869613,869613,0,869613,869613,869318,869318,0,869318,869318,1,0,0,0,40,40,2.299873622,2.299873622,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,41811,65535,0,20,0,0,0,0,Tor
119215220,590,1789,91419,2145096,1460,0,154.9474576,265.4105171,1420,0,1199.047513,419.5041676,18760.31433,19.95550568,50132.55677,582893.8767,10004186,-1,119215220,202402.7504,1158898.544,10004186,29,119178254,66654.50447,672460.0835,10023199,3,1,0,0,0,11800,35780,4.949032515,15.00647317,0,1460,939.9403361,594.20654,353081.4122,0,0,0,794,2379,0,0,0,3,940.3354351,154.9474576,1199.047513,0,0,0,0,222,124327,0,38,0,901,65535,65535,159,20,0,0,0,0,Tor
412241,2,2,565,565,565,0,282.5,399.5153314,565,0,282.5,399.5153314,2741.115027,9.703062044,137413.6667,206946.0503,375477,464,412241,412241,0,412241,412241,375477,375477,0,375477,375477,1,0,0,0,40,40,4.851531022,4.851531022,0,565,339,309.463245,95767.5,0,0,0,2,4,0,0,0,1,423.75,282.5,282.5,0,0,0,0,0,0,0,141,0,141,65535,65535,0,20,0,0,0,0,Tor
934932,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,1161.581805,4.278386022,311644,539492.2647,934596,79,934932,934932,0,934932,934932,934596,934596,0,934596,934596,1,0,0,0,40,40,2.139193011,2.139193011,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,41180,65535,0,20,0,0,0,0,Tor
22881237,3,4,1086,543,543,0,362,313.5011962,543,0,135.75,271.5,71.19370338,0.305927516,3813539.5,8465126.959,21069148,151,21999328,10999664,14240400.84,21069148,930180,22880981,7626993.667,11641828.23,21069790,881418,1,0,0,0,60,80,0.131111793,0.174815724,0,543,271.5,290.2457087,84242.57143,1,0,0,3,7,0,0,0,1,310.2857143,362,135.75,0,0,0,0,0,0,0,155,0,77,41180,65535,1,20,0,0,0,0,Tor
30998894,3,3,1086,543,543,0,362,313.5011962,543,0,181,313.5011962,52.55026195,0.193555293,6199778.8,9298959.123,20866630,51,30998738,15499369,7590942.617,20866976,10131762,30998599,15499299.5,7590551.587,20866630,10131969,1,0,0,0,60,60,0.096777646,0.096777646,0,543,310.2857143,290.2457087,84242.57143,0,0,0,3,6,0,0,0,1,362,362,181,0,0,0,0,0,0,0,181,0,90,41811,65535,1,20,0,0,0,0,Tor
158,2,0,0,0,0,0,0,0,0,0,0,0,0,12658.22785,158,0,158,158,158,158,0,158,158,0,0,0,0,0,0,0,0,0,40,0,12658.22785,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,Tor
118609810,619,1984,91448,2408679,1057,0,147.7350565,261.0734207,1420,0,1214.051915,401.9444178,21078.58532,21.94590818,45584.09301,586169.2725,10349802,0,118609578,191924.8835,1191868.298,10350035,34,118393302,59704.13616,671284.568,10350062,2,1,0,0,0,12380,39680,5.218792611,16.72711557,0,1420,960.3187404,587.7219222,345417.0578,0,0,0,859,2603,0,0,0,3,960.6876681,147.7350565,1214.051915,0,0,0,0,328,143767,0,35,0,925,65535,65535,157,20,0,0,0,0,Tor
119947548,595,1848,84621,2221327,1057,0,142.2201681,244.619832,1420,0,1202.016775,413.1125692,19224.63642,20.36723585,49118.57002,583067.475,10051139,-23,119947548,201931.899,1169976.52,10051306,33,111279620,60248.84678,639667.578,10051296,1,1,0,0,0,11900,36960,4.960501569,15.40673428,0,1420,943.7360884,592.0887124,350569.0433,0,0,0,825,2443,0,0,0,3,944.1223905,142.2201681,1202.016775,0,0,0,0,262,124715,0,34,0,909,65535,65535,152,20,0,0,0,0,Tor
22000205,3,3,1130,565,565,0,376.6666667,326.2029021,565,0,188.3333333,326.2029021,77.04473663,0.272724731,4400041,9650139.459,21660747,124,21999938,10999969,15076616.83,21660747,339191,21999678,10999839,15077353.64,21661138,338540,1,0,0,0,60,60,0.136362366,0.136362366,0,565,322.8571429,302.0052034,91207.14286,0,0,0,3,6,0,0,0,1,376.6666667,376.6666667,188.3333333,0,0,0,0,0,0,0,188,0,94,65535,65535,1,20,0,0,0,0,Tor
716,2,0,0,0,0,0,0,0,0,0,0,0,0,2793.296089,716,0,716,716,716,716,0,716,716,0,0,0,0,0,0,0,0,0,40,0,2793.296089,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,Tor
119042413,597,1967,90109,2396294,1057,0,150.9363484,245.3314481,1420,0,1218.248094,405.3500057,20886.69859,21.5385419,46446.51307,598654.9578,10040515,0,119042413,199735.5923,1230266.145,10040515,0,119005989,60532.03917,683553.6601,10040918,0,1,0,0,0,11940,39340,5.015019311,16.52352259,0,1420,969.7699805,586.0564738,343462.1904,0,0,0,828,2564,0,0,0,3,970.1482059,150.9363484,1218.248094,0,0,0,0,325,211197,0,35,0,934,65535,65535,164,20,0,0,0,0,Tor
117776521,617,1900,89421,2288128,1057,0,144.9286872,251.1522888,1420,0,1204.277895,410.5578766,20186.9522,21.37098276,46811.01789,543515.5438,10006963,-5,117776017,191194.8328,1086615.108,10007201,31,117776358,62020.19905,625822.7679,10007548,0,1,0,0,0,12340,38000,5.238735147,16.13224762,0,1420,944.4368546,591.8885176,350332.0173,0,0,0,870,2517,0,0,0,3,944.8120779,144.9286872,1204.277895,0,0,0,0,313,139417,0,35,0,909,65535,65535,158,20,0,0,0,0,Tor
119604711,778,2305,103365,2811336,1057,0,132.8598972,250.902381,1420,0,1219.668547,393.9708942,24369.4498,25.77657664,38807.4987,496946.3526,10006630,-22,119604286,153930.87,981613.1784,10007184,24,119604520,51911.68403,575230.3022,10008618,3,1,0,0,0,15560,46100,6.504760502,19.27181614,0,1420,945.2801556,595.6182074,354761.049,0,0,0,1066,3083,0,0,0,2,945.5867661,132.8598972,1219.668547,0,0,0,0,327,172430,0,33,0,911,65535,65535,178,20,0,0,0,0,Tor
119884448,655,2032,98644,2448663,1057,0,150.6015267,282.7621649,1420,0,1205.050689,407.5410959,21248.01876,22.41324913,44633.07818,506732.8057,10439020,1,119884329,183309.3716,1015326.467,10439482,32,119884292,59027.22403,583151.8914,10439293,3,1,0,0,0,13100,40640,5.463594411,16.94965472,0,1420,947.8608631,591.6315673,350027.9114,0,0,0,908,2687,0,0,0,3,948.2136211,150.6015267,1205.050689,0,0,0,0,201,117394,0,36,0,911,65535,65535,157,20,0,0,0,0,Tor
117197281,574,1974,86863,2437003,1338,0,151.3292683,296.2763343,1420,0,1234.550659,377.9954883,21535.19244,21.74111872,46013.85198,605935.9225,10677150,-2,117197281,204532.7766,1265990.119,10678149,47,117196762,59400.28485,688109.4643,10677291,1,1,0,0,0,11480,39480,4.897724547,16.84339417,0,1420,990.6645743,578.9714471,335207.9365,0,0,0,839,2548,0,0,0,3,991.0533752,151.3292683,1234.550659,0,0,0,0,328,139840,0,34,0,956,65535,65535,131,20,0,0,0,0,Tor
110129181,631,1791,83448,2165330,1057,0,132.2472266,244.0930262,1420,0,1209.006142,406.8462731,20419.45631,21.9923546,45489.12887,555866.3687,11092542,-42,110128877,174807.7413,1080294.38,11093052,33,110128922,61524.53743,646045.6926,11092688,3,1,0,0,0,12620,35820,5.729634909,16.26271969,0,1420,928.3206768,601.0453115,361255.4665,0,0,0,792,2422,0,0,0,2,928.7039637,132.2472266,1209.006142,0,0,0,0,297,98472,0,34,0,894,65535,65535,147,20,0,0,0,0,Tor
116275356,504,1607,74897,1969232,1057,0,148.6051587,283.4218292,1420,0,1225.408836,389.623304,17580.07088,18.15517985,55106.80379,681001.026,11231939,-100,116275064,231163.1491,1381260.758,11232477,19,116275222,72400.51183,780337.9689,11232176,3,1,0,0,0,10080,32140,4.334538438,13.82064141,0,1420,968.1212121,587.753911,345454.6599,0,0,0,699,2111,0,0,0,3,968.57982,148.6051587,1225.408836,0,0,0,0,319,158320,0,35,0,932,65535,65535,118,20,0,0,0,0,Tor
116148419,760,2009,91622,2423949,1057,0,120.5552632,233.6109444,1420,0,1206.545047,409.6089381,21658.24573,23.84018675,41961.13403,579053.8199,14155164,-1,116148022,153027.697,1098729.127,14155628,26,116147942,57842.6006,679555.4124,14155405,0,1,0,0,0,15200,40180,6.543352088,17.29683466,0,1420,908.3444043,609.5332902,371530.8319,0,0,0,944,2769,0,0,0,2,908.6724449,120.5552632,1206.545047,0,0,0,0,333,147484,0,33,0,875,65535,65535,163,20,0,0,0,0,Tor
116534211,1076,2279,107941,2737643,1057,0,100.3169145,215.57246,1420,0,1201.247477,407.580079,24418.4431,28.78982894,34744.84526,530358.0052,20355650,-26,116534211,108403.9172,932944.1169,20355793,18,116533787,51156.18393,643414.9851,20355748,0,1,0,0,0,21520,45580,9.23334007,19.55648887,0,1420,848.0712157,625.9117201,391765.4814,0,0,0,1258,3355,0,0,0,2,848.323994,100.3169145,1201.247477,0,0,0,0,322,159732,0,32,0,815,65535,65535,194,20,0,0,0,0,Tor
98581754,584,1333,55929,1615621,543,0,95.76883562,207.1334693,1420,0,1212.018755,393.6959587,16955.97747,19.44578913,51451.85491,1013141.258,26571142,-28,98581754,169093.9177,1832367.427,26571142,21,98581256,74009.95195,1214692.833,26571657,3,1,0,0,0,11680,26660,5.924017136,13.52177199,0,1420,871.7898853,620.2834899,384751.6079,0,0,0,709,1917,0,0,0,2,872.2446531,95.76883562,1212.018755,0,0,0,0,441,199884,0,29,0,842,65535,65535,102,20,0,0,0,0,Tor
119831802,787,2146,96082,2594960,1057,0,122.0864041,228.3515384,1420,0,1209.207829,404.9597783,22456.82661,24.47597341,40870.3281,711170.2694,24052317,-20,119831648,152457.5674,1368086.808,24052317,20,119831437,55865.47179,831877.3322,24052933,3,1,0,0,0,15740,42920,6.567538724,17.90843469,0,1420,917.3773006,604.9633846,365980.6967,0,0,0,996,2933,0,0,0,2,917.6900784,122.0864041,1209.207829,0,0,0,0,304,165849,0,32,0,884,65535,65535,175,20,0,0,0,0,Tor
98691777,752,1624,71647,1974011,1057,0,95.27526596,208.4162332,1420,0,1215.524015,398.6966559,20727.74513,24.07495409,41554.43242,733183.2502,23041824,-3,98691777,131413.8176,1299960.569,23041824,23,79847424,49197.42699,755163.8057,23078904,3,1,0,0,0,15040,32480,7.619682438,16.45527165,0,1420,860.8334034,627.5629498,393835.2559,0,0,0,837,2376,0,0,0,2,861.1957071,95.27526596,1215.524015,0,0,0,0,402,238415,0,30,0,830,65535,65535,130,20,0,0,0,0,Tor
118869009,622,1366,74673,1630371,1460,0,120.0530547,243.0239952,1420,0,1193.536603,418.8896886,14343.89009,16.72429186,59823.35632,792830.2096,23283999,0,118868902,191415.3011,1410090.531,23283999,34,118868256,87082.97143,955808.8526,23284210,3,1,0,0,0,12440,27320,5.232650674,11.49164119,0,1460,857.5098039,621.8687085,386720.6907,0,0,0,782,1988,0,0,0,2,857.9411469,120.0530547,1193.536603,0,0,0,0,444,314349,0,37,0,820,65535,65535,129,20,0,0,0,0,Tor
114652143,63,62,33890,7486,1460,0,537.9365079,309.9635709,1057,0,120.7419355,295.712972,360.8829187,1.090254371,924614.0565,1750069.518,13956768,44,114652143,1849228.113,2107195.682,13956822,50,114651926,1879539.77,2111381.53,13956865,1840,1,0,0,0,1260,1240,0.549488203,0.540766168,0,1460,332.6904762,366.3261381,134194.8394,0,0,0,62,125,0,0,0,0,335.352,537.9365079,120.7419355,0,0,0,0,6,1090,0,271,0,59,65535,65535,54,20,0,0,0,0,Tor
115480227,1024,2065,123697,2455614,1460,0,120.7978516,282.6253529,1420,0,1189.159322,422.2297658,22335.52069,26.74916806,37396.44657,658848.49,23716850,0,115480227,112883.8974,1141401.421,23716850,19,115351295,55887.25533,805504.1323,23717147,0,0,0,0,0,20492,41304,8.867318905,17.88184916,0,1460,834.728479,631.4602713,398742.0742,0,2,0,1014,3088,0,0,0,2,834.9987051,120.7978516,1189.159322,0,0,0,0,341,129777,0,40,0,794,14600,65535,182,20,0,0,0,0,Tor
117437391,17,16,3714,8572,1460,0,218.4705882,402.7539754,1057,0,535.75,386.0344544,104.6174468,0.281000793,3669918.469,4815022.887,12087896,38,117437391,7339836.938,4379946.193,12087953,90,117436792,7829119.467,4055831.398,12087945,189078,1,0,0,0,340,320,0.144757984,0.136242809,0,1460,377.3235294,415.1934723,172385.6194,0,0,0,16,33,0,0,0,0,388.7575758,218.4705882,535.75,0,0,0,0,0,0,0,112,0,259,65535,65535,4,20,0,0,0,0,Tor
